X;Y;osm_id;type;name;operator;wheelchair;access;opening_hours;fee;supervised;for_everyone;for_child;for_women;for_men;drinking_water;toilets_disposal;toilets_position;paper_supplied;handwashing;changing_table;com_insee;com_nom
-1.3661744;43.9100825005366;way/124715465;toilettes_publiques;;;;;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.35585515000203;43.9542729005989;way/124715556;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.30227244180196;43.9151013795753;way/124715787;toilettes_publiques;;;;;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.30104043013513;43.9502309877862;way/124716513;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.36866457273667;43.9099004342151;way/124716514;toilettes_publiques;;;;;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.36794349549012;43.9093489732581;way/124717012;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.35499326776826;43.9556014622658;way/124717600;toilettes_publiques;;;;customers;;;;yes;;;;;flush;;;;;"40326";Vielle-Saint-Girons
0.738613217913847;45.9308270659094;way/125517264;toilettes_publiques;;;;yes;;no;;;;;;yes;;;;;;"16071";Chabrac
0.4101206;45.9905189003466;way/125527674;toilettes_publiques;;;no;yes;;;;;;;;;;;;;;"16076";Champagne-Mouton
0.412808946401887;45.9931686337118;way/125528551;toilettes_publiques;;;;yes;;;;;;;;;;;;;no;"16076";Champagne-Mouton
0.451830855396074;45.824806355959;way/125659948;toilettes_publiques;;;;;;;;;;;;;;;;;;"16085";Chasseneuil-sur-Bonnieure
0.670179089446229;46.0174602987069;way/125965556;toilettes_publiques;;;;;;;;;;;;;;;;;;"16106";Confolens
0.670284589425903;46.0150953719195;way/125968556;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16106";Confolens
0.236198919255996;45.6655709307921;way/126397058;toilettes_publiques;;;;;;;;;;;;;;;;;;"16199";Magnac-sur-Touvre
-1.33786228460574;44.0379928886833;way/126505748;toilettes_publiques;;;no;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
0.897398958370606;45.9833318967943;way/126584299;toilettes_publiques;;;;;;;;;;;;;;;;;;"16231";Montrollet
0.123611087677689;45.5543888065474;way/126587736;toilettes_publiques;Toilettes Publiques;;;;;;;;;;;;;;;;;"16236";Mouthiers-sur-Boëme
-0.003654610279957;46.0301861087364;way/127236834;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;no;"16253";Paizay-Naudouin-Embourie
-0.184490433653771;45.4219430511929;way/127399345;toilettes_publiques;;;;;;;;;;;;;;;;;;"16276";Reignac
0.386160733857452;45.7528781584829;way/127540737;toilettes_erp;E. Leclerc;E. Leclerc;;;"Mo-Th,Sa 08:30-19:30; Fr 08:30-20:00";;;;;;;;;;;;;"16280";Rivières
-1.16621064090395;44.4293198760756;way/127822198;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-1.12847436766758;44.4622748643094;way/127825119;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40046";Biscarrosse
0.202807138402732;46.0282832282233;way/128387090;toilettes_publiques;;;yes;yes;;no;;;;;;;flush;seated;;;;"16292";Ruffec
-0.468893334363772;46.3307378534245;way/128510737;toilettes_erp;Station Service E. Leclerc;E. Leclerc;yes;;24/7;;;;;;;;;;;;no;"79191";Niort
0.482936500000843;45.940980500353;way/128868051;toilettes_publiques;;;;;;;;;;;;;;;;;;"16329";Saint-Laurent-de-Céris
-1.44164496503505;43.6223285894039;way/129040000;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40065";Capbreton
-1.44026181926853;43.6225938440418;way/129040437;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40065";Capbreton
-1.42775601887551;43.6539389079913;way/129042830;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40065";Capbreton
0.024150908751103;45.6066412532469;way/129550971;toilettes_publiques;;;yes;yes;;no;;;;;;yes;flush;"seated;urinal";;yes;;"16370";Sireuil
0.589075056423181;44.3970435135498;way/130032815;toilettes_publiques;;;;;;;;yes;;;;yes;flush;;;;;"47252";Sainte-Livrade-sur-Lot
-1.45506449999937;43.5954895005432;way/130690372;toilettes_publiques;;;;yes;;;;yes;;;;yes;flush;;;;;"40133";Labenne
-1.42805267820433;43.5889164106876;way/130692462;toilettes_erp;Intermarché station-service Labenne;intermarché;;;24/7;;;;;;;;;;;;;"40133";Labenne
0.23326719390885;45.9787343078304;way/131322118;toilettes_publiques;;;;;;;;;;;;;;;;;;"16400";Verteuil-sur-Charente
-0.081664306400964;44.5177344917714;way/131338652;toilettes_erp;Aire du Bazadais;;limited;;;;;;;;;;;;;;;"33508";Savignac
0.698558461841769;44.1267526720564;way/131379582;toilettes_erp;Aire de Layrac;;;;;;;;;;;;;;;;;"47145";Layrac
0.49412171034709;44.3972326767556;way/131734857;toilettes_publiques;;;limited;yes;;no;no;;;;;;;;;;;"47054";Castelmoron-sur-Lot
0.496766023320847;44.3984420304787;way/131734988;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"47054";Castelmoron-sur-Lot
-0.587771188564074;46.3028685433852;way/136102962;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"79304";Sansais
-0.664521732941947;45.7529415259452;way/136640924;toilettes_publiques;;;;;;;;;;;;;;;;;;"17415";Saintes
-0.828433221107957;43.6283271803051;way/139663968;toilettes_publiques;;;;;;;;;;;;;;;;;;"40228";Pomarez
-0.750042999999303;43.75005175054;way/140102068;toilettes_publiques;Toilettes publiques de Mugron;;;yes;;;;;;yes;yes;;flush;;;;;"40201";Mugron
-1.23939113904406;44.1442556736289;way/140397290;toilettes_publiques;Sanitaire 2;;;customers;;;;;;;;;;;;;;"40043";Bias
-1.24088162941199;44.1433119964829;way/140397297;toilettes_publiques;Sanitaire 3;;;customers;;;;;;;;;;;;;;"40043";Bias
-1.24178643948735;44.1443163258944;way/140397309;toilettes_publiques;Sanitaire 4;;;customers;;;;;;;;;;;;;;"40043";Bias
-1.24005085000227;44.1441803005418;way/140397329;toilettes_publiques;Sanitaire 1;;;customers;;;;;;;;;;;;;;"40043";Bias
-1.15797814427733;45.7893896942369;way/140501068;toilettes_erp;Activ'loisirs;;;;;;;;;;;;;;;;;"17452";La Tremblade
1.93502022035749;45.0949655883088;way/141063343;toilettes_publiques;;;;;;;;;;;;;;;;;;"19010";Argentat-sur-Dordogne
1.93813281320308;45.0942627829103;way/141066220;toilettes_publiques;;;;;;;;;;;;;;;;;;"19010";Argentat-sur-Dordogne
1.56900219999908;45.359754400486;way/141581426;toilettes_publiques;;;;;;;;;;;;;;;;;;"19162";Perpezac-le-Noir
-0.860412529451213;43.7595856451732;way/141599401;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40068";Cassen
-0.609885725830715;46.3156181843562;way/142312158;toilettes_erp;Camping de la Venise Verte;;yes;;;;;;;;;yes;;;;;;"79100";Coulon
1.37665420670115;45.3931162849473;way/143841737;toilettes_erp;Intermarché;;;;24/7;;;;;;;;;;;;;"19243";Saint-Sornin-Lavolps
-1.04967600000008;43.7091260005456;way/146750746;toilettes_publiques;;;;;;no;;;;;;;;;;;;"40088";Dax
-1.04107003054166;43.7098959675007;way/146751062;toilettes_erp;Station Service Carrefour;Carrefour;;;24/7;;;;;;;;;;;;;"40088";Dax
-1.05082955298286;43.7107812077273;way/146754619;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"40088";Dax
-1.44341119565266;43.662178041337;way/147720288;toilettes_publiques;;;;;;;;;;yes;;;;;;;;"40304";Soorts-Hossegor
-1.44268839932367;43.6635682661941;way/147720969;toilettes_publiques;;;;;;;;;;;yes;;;;;;;"40304";Soorts-Hossegor
-1.42846207347349;43.661515143383;way/147721947;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"40304";Soorts-Hossegor
-1.44343750000048;43.6621260005426;way/147722037;toilettes_publiques;;;;;;;;;;;yes;;;;;;;"40304";Soorts-Hossegor
-1.44266100000047;43.6636210005426;way/147722237;toilettes_publiques;;;;;;;;;;yes;;;;;;;;"40304";Soorts-Hossegor
-1.41256331646923;43.7857563340206;way/148549323;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"40328";Vieux-Boucau-les-Bains
-1.41402510000065;43.7878928505463;way/148550010;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40328";Vieux-Boucau-les-Bains
-0.001974195215147;46.7289533303161;way/149772560;toilettes_publiques;;;yes;yes;;no;;yes;;;;;chemical;;;;;"79108";Doux
2.21048265196463;45.2817435926158;way/150385297;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"19264";Soursac
0.072162723298432;44.8068341016375;way/150458436;toilettes_publiques;;;;;;;;;;;;;;;;;;"33186";Gensac
1.29605408701623;46.0313604511506;way/153157966;toilettes_publiques;;;yes;permissive;;no;;;;yes;yes;yes;flush;;;;;"87122";Razès
-0.565852604977576;44.8802891822718;way/154156496;toilettes_erp;Centre Commercial Aushopping Bordeaux Le Lac;;;;"Mo-Sa 08:30-21:30; Su 08:30-12:30";;;;;;;;;;;;yes;"33063";Bordeaux
-0.570323365929916;44.8615329941765;way/154358741;toilettes_erp;Relais Ravezies;Total;;;24/7;;;;;;;;;;;;;"33063";Bordeaux
-0.582823749997977;44.8602273004912;way/154393113;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33063";Bordeaux
-0.577018929689256;44.848243854217;way/154395124;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"33063";Bordeaux
-1.16637428098662;45.7711917765139;way/154711394;toilettes_erp;Camping La Clairière;;;;;;;;;;;;;;;;;"17452";La Tremblade
-0.598743469444844;44.8368754088982;way/154884395;toilettes_erp;Trinquet;;;;24/7;;;;;;;;;;;;;"33063";Bordeaux
-0.59983975000068;44.852411750483;way/156203121;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33063";Bordeaux
-1.49837797554089;43.5583846445208;way/158729104;toilettes_publiques;;Mairie de Tarnos;yes;yes;;no;;yes;;;;;;;;;no;"40312";Tarnos
-0.553960252083275;44.8074630546537;way/159411776;toilettes_publiques;;;;yes;;no;;;;;yes;no;flush;;;;;"33039";Bègles
-0.283967675545959;43.557606228938;way/160394110;toilettes_erp;;Groupement des Mousquetaires;;;24/7;;;;;;;;;;;;;"64233";Garlin
1.17380022210035;46.345516610939;way/160737128;toilettes_publiques;;;;;;;;;;;;;;;;;;"87087";Lussac-les-Églises
1.24047767306529;45.5971672748871;way/160831026;toilettes_publiques;;;;;;;;;;;;;;;;;;"87127";La Roche-l'Abeille
-0.566427000329378;44.7902140055437;way/161531020;toilettes_erp;Auchan;;;;24/7;;;;;;;;;;;;;"33039";Bègles
-0.349759749999857;44.7762657504888;way/161986299;toilettes_publiques;;;limited;;;;;yes;;;;;;;;;;"33140";Créon
-1.42146671191303;43.723007174166;way/162397143;toilettes_publiques;;;;;;;;;;;;;;;;;;"40296";Seignosse
-1.42025122924744;43.7244068088669;way/162397179;toilettes_publiques;;;;;;;;;;;;;;;;;;"40296";Seignosse
-1.42314618778017;43.7219645605685;way/162397256;toilettes_publiques;;;;;;;;;;;;;;;;;;"40296";Seignosse
-0.435081461760853;45.0246835277496;way/162991485;toilettes_publiques;;;;;;;;;;;;;;;;;;"33553";Virsac
-0.666873431419272;44.8502378963221;way/163476426;toilettes_erp;Total;;;;;;;;;;;;;;;;;"33281";Mérignac
-0.654821687455172;44.8306835682705;way/164307702;toilettes_erp;Carrefour;;;;24/7;;;;;;;;;;;;;"33281";Mérignac
-1.24537424999696;44.4589181005295;way/165624642;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
1.59299816597283;45.6220228490103;way/166886693;toilettes_publiques;;;;;Mar-Sep;;;yes;;;;yes;;;;;;"87051";La Croisille-sur-Briance
2.45716843288112;45.6222615534136;way/167623884;toilettes_erp;Aire du Chavanon;;;;;;;;;;;;;;;;;"19134";Merlines
-0.210209889383424;46.9973699571562;way/168465363;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"79300";Sainte-Verge
-1.29540626879009;43.4919939090094;way/168570000;toilettes_erp;D'Etche Zahar;;;;;;;;;;;yes;;;;;;"64546";Urt
-1.424821268104;43.3760842337067;way/172181901;toilettes_publiques;;;yes;;;;;yes;;;;;;;;;;"64255";Halsou
-0.191395106593707;44.8744748904818;way/173276033;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33480";Saint-Sulpice-de-Faleyrens
-0.153761758334587;44.8961446930939;way/173282582;toilettes_publiques;;;yes;;;yes;;yes;;;;;;;;;no;"33394";Saint-Émilion
-1.35753445018219;43.9563558198237;way/173734395;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.15284006402391;45.3597138213405;way/173859999;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"33540";Vendays-Montalivet
-1.14560711852613;45.4816308467061;way/175002450;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"33514";Soulac-sur-Mer
-1.14749921875331;45.4811869454864;way/175002451;toilettes_publiques;;;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.14741006863299;45.4811143960187;way/175002461;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"33514";Soulac-sur-Mer
-1.14712057982193;45.4819595416704;way/175002488;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"33514";Soulac-sur-Mer
2.047286;46.2484995669697;way/175218143;toilettes_publiques;;;;;;;;;;;;;;;;;;"23102";Ladapeyre
0.508948684645894;44.1987355612048;way/175595330;toilettes_publiques;;;;;;;;;;yes;yes;;;;;;;"47238";Sainte-Colombe-en-Bruilhois
0.341692299998234;44.1353125005301;way/175733452;toilettes_publiques;;;;;;;;;;;;;;;;;;"47195";Nérac
2.01953276209844;46.298653081319;way/175793855;toilettes_publiques;;;;;;;;;;;;;pitlatrine;;;;;"23057";Châtelus-Malvaleix
1.16378657030396;44.7918327858992;way/176178479;toilettes_erp;Camping Slow Village;;yes;;;yes;;;;;;yes;;;;;;"24395";Saint-Cybranet
-1.18706015000783;44.7485114505406;way/176448975;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.18912269999433;44.7380370005035;way/176451164;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.18659649570246;44.7393924839189;way/176451554;toilettes_publiques;;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.23959364606278;44.6746560648852;way/176454301;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.22901197878309;44.6977564113949;way/176465578;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"33236";Lège-Cap-Ferret
-0.483563131465961;45.1073563411659;way/177210257;toilettes_erp;Aire de Saint-Christoly;;;;;;;;;;;;;;;;;"33382";Saint-Christoly-de-Blaye
-1.38101465000867;43.8529488006573;way/177897471;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
-1.37930888753357;43.8530736112799;way/177897473;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
0.673198932137675;44.1804304226482;way/178911467;toilettes_erp;;E. Leclerc;;;24/7;;;;;;;;;;;;;"47051";Castelculier
-0.964561234026565;45.9050651535275;way/178962430;toilettes_erp;Station U;;;;24/7;;;;;;;;;;;;;"17146";Échillais
-1.13555669999907;44.5861370005169;way/179398121;toilettes_publiques;;;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.21358995000228;44.578347750576;way/179399648;toilettes_publiques;;;;customers;;;;yes;;;;yes;flush;seated;;;;"33529";La Teste-de-Buch
-1.24646849999943;44.5482755005153;way/179400900;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.15225536394928;44.6347560259442;way/179526776;toilettes_erp;Intermarché;Groupement des Mousquetaires;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
0.370483169963994;44.0348598427905;way/179650886;toilettes_publiques;;;;;;;;;;;;;;;;;;"47174";Moncrabeau
-1.14568448131727;45.3616262004494;way/180873466;toilettes_publiques;;;;customers;;no;;;;;;;;;;;;"33540";Vendays-Montalivet
-0.451198299800516;46.9880873676157;way/182144162;toilettes_erp;Camping au Lac d'Hautibus;;;;;;;;;;;yes;;;;;;"79013";Argentonnay
-0.586369607676129;46.3212878145834;way/182420195;toilettes_publiques;;;;;;;;;;;;;;;;;;"79100";Coulon
0.525257498800861;44.2709650053183;way/182512822;toilettes_publiques;;;;;;;;;;;;;;;;;;"47154";Lusignan-Petit
1.93345521686289;45.7501210157168;way/183970013;toilettes_publiques;;;;;;;;;;;;;;;;;;"23077";Faux-la-Montagne
-0.594200621211668;43.6510956965669;way/184586022;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"40119";Hagetmau
-0.593239999999797;43.652390000546;way/184586132;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"40119";Hagetmau
-0.632090906682997;43.6374512986634;way/184590904;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;;"40119";Hagetmau
-0.59267029391134;43.6543302360541;way/184600220;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"40119";Hagetmau
2.32428576638793;46.1813756391934;way/184714936;toilettes_erp;Maison de la réserve;;;;;;;;;;;;;;;;;"23114";Lussat
-0.46059781592809;45.0666845514837;way/185144899;toilettes_erp;Aire de Cézac;;yes;;;;;;;;;;;;;;;"33123";Cézac
0.575812620208208;44.2215722812487;way/188612219;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"47069";Colayrac-Saint-Cirq
1.16399418699931;45.0654630143495;way/188896719;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"24291";Montignac-Lascaux
0.341512051475177;46.5798735066689;way/189054400;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"86194";Poitiers
0.341294422864627;46.5831214908768;way/189054401;toilettes_publiques;;;no;;;;;;;;;;;;;;;"86194";Poitiers
0.346886725705576;46.5873169525521;way/189054403;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"86194";Poitiers
-1.62340463188723;43.4175786350133;way/189282835;toilettes_erp;Les Tamaris Plage;;;;;;;;;;;;;;;;;"64483";Saint-Jean-de-Luz
0.998423327779799;44.4035655467794;way/191748021;toilettes_publiques;;;;;;;;;;;;;;;;;;"47312";Tournon-d'Agenais
0.890068599462432;44.383142559657;way/191942950;toilettes_publiques;;;;;;;;;;;yes;;;;;;;"47079";Dausse
0.162213431618713;45.6492389457206;way/192253623;toilettes_erp;Champs de Mars;;;;;;;;;;;;;;;;;"16015";Angoulême
-1.15007638233128;45.480861110975;way/192407848;toilettes_publiques;;;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.15005868627798;45.4816245197473;way/192410251;toilettes_publiques;;;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.0605042033126;45.5584623857599;way/192421968;toilettes_publiques;Sanitaire 3;;;customers;;;;yes;;;;;flush;;;;;"33544";Le Verdon-sur-Mer
-1.06323215745928;45.55534268416;way/192422641;toilettes_publiques;Sanitaire 1;;;customers;;;;yes;;;;;flush;;;;;"33544";Le Verdon-sur-Mer
-1.06405024803721;45.5574526168546;way/192423031;toilettes_publiques;Sanitaire 2;;;customers;;;;yes;;;;;flush;;;;;"33544";Le Verdon-sur-Mer
-1.06194862010901;45.5415680773603;way/192423540;toilettes_publiques;;;;;;;;;;;;;;;;;;"33544";Le Verdon-sur-Mer
-1.05957610000209;45.5572544004443;way/192423657;toilettes_publiques;Sanitaire 4;;;customers;;;;yes;;;;;flush;;;;;"33544";Le Verdon-sur-Mer
-1.06189618503942;45.5451842951679;way/192423735;toilettes_publiques;;;yes;yes;24/7;no;;;;;;;flush;seated;;;;"33544";Le Verdon-sur-Mer
-1.05750030033033;45.471947842004;way/192431548;toilettes_publiques;;;;;;;;;;;;;;;;;;"33521";Talais
-1.15083453607444;45.4339211232608;way/192443495;toilettes_publiques;;;;;;;;yes;;;;;;;;;no;"33193";Grayan-et-l'Hôpital
-0.786694292544393;44.6228592443649;way/192790860;toilettes_erp;Super U;;;;;;;;;;;;;;;;;"33029";Le Barp
1.47549049999998;46.0758985003323;way/198160421;toilettes_publiques;;;;;;;;;;;;;;;;;;"87083";Laurière
0.415100450000858;46.5439806502974;way/198630083;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;;;;no;"86157";Mignaloux-Beauvoir
-1.08546870256267;45.9939672091966;way/200936833;toilettes_erp;Le Cadoret;;designated;;;;;;;;;yes;;;;;;"17168";Fouras
-1.31897032896029;44.08853840738;way/201270698;toilettes_publiques;;;;;;;;;;;;;;;;;;"40266";Saint-Julien-en-Born
-1.13358572246929;43.8727900875324;way/202072022;toilettes_erp;Centre Routier;;;;;;;;;;;;;;;;;"40075";Castets
-0.267441932157099;45.0721675504482;way/203400528;toilettes_publiques;;;;;;;;;;;;;;;;;;"33264";Maransin
-0.458132708560107;46.3237521289229;way/205827551;toilettes_publiques;;;yes;yes;;no;;;;;;yes;flush;;;;;"79191";Niort
-1.10127469138141;44.3480599044788;way/207862096;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-1.09916302438435;44.3452167169937;way/207862590;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-1.10066839518382;44.346801525772;way/207862741;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-1.09990930970117;44.3459504773077;way/207865318;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-1.1019924781973;44.3468972231039;way/207866615;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-0.54151030490199;44.0414322848878;way/208870985;toilettes_publiques;;;;;;;;;;;;;;;;;;"40056";Brocas
-0.92299589995928;45.2891707004897;way/208949863;toilettes_erp;Station Service E. Leclerc;E. Leclerc;;;24/7;;;;;;;;;;;;;"33240";Lesparre-Médoc
-0.53383075823873;44.0447219796943;way/209278610;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"40056";Brocas
1.4398732622395;45.1604861248733;way/210574577;toilettes_erp;Agip;;;;24/7;;;;;;;;;;;;;"19229";Saint-Pantaléon-de-Larche
-1.10490313894388;44.6211340964813;way/211580381;toilettes_publiques;Toilettes et nurserie;;;;;no;;;;;;;flush;;;;yes;"33199";Gujan-Mestras
-1.10172746586354;44.6179534461777;way/211581412;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.11750404243122;44.6408014567276;way/211582507;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"33199";Gujan-Mestras
-1.1000686657245;44.6177655450568;way/211582929;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.10095104252794;44.6170982704623;way/211585167;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.07196058589967;44.6435049002607;way/211605245;toilettes_publiques;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
1.6922062633298;45.812289375519;way/214290986;toilettes_publiques;;;;;;;;;;;;;;;;;;"87153";Saint-Julien-le-Petit
-0.537054574580954;44.0438086689141;way/216237851;toilettes_publiques;;;yes;yes;;;;;;;;;;;;;;"40056";Brocas
-0.262336098844328;43.3504156011669;way/218064553;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"64405";Morlaàs
-0.926613961056829;43.4715303375859;way/218142803;toilettes_publiques;;;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
-0.927279828601796;43.4735273641897;way/218145885;toilettes_publiques;;;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
-1.0388863075367;43.3307473411336;way/218232843;toilettes_erp;Total;SARL Restoyburu;;;24/7;;;;;;;;;;;;;"64018";Amendeuix-Oneix
-0.485998391867944;44.8377016605885;way/218261256;toilettes_erp;Total Access;;;;24/7;;;;;;;;;;;;;"33535";Tresses
-0.58484056001764;42.9381127402828;way/219042206;toilettes_publiques;;;;;;;;;;;;;;;;;;"64185";Cette-Eygun
